,Country,Lat,Long,Confirmed,Deaths,Recovered,Recovery_percent,Death_percent
1916,US,42.59599185,-84.83740035,1486,14,0,0.0,0.9421265141318976
1917,US,45.52625509,-84.89083249,455,8,0,0.0,1.7582417582417582
1918,US,,,197,5,0,0.0,2.538071065989848
1919,US,43.02244215,-83.70589709,8103,350,0,0.0,4.319387881031717
1920,US,43.98901072,-84.38774817,281,3,0,0.0,1.0676156583629892
1921,US,46.40862701,-89.69377193,506,15,0,0.0,2.9644268774703564
1922,US,44.69565625,-85.55585247,968,14,0,0.0,1.4462809917355373
1923,US,43.29265605,-84.60505416,723,17,0,0.0,2.351313969571231
1924,US,41.88753639,-84.59312019,662,29,0,0.0,4.380664652567976
1925,US,46.89988536,-88.68495385,1064,9,0,0.0,0.8458646616541353
1926,US,43.83353985,-83.04078453,342,8,0,0.0,2.3391812865497075
1927,US,42.59716886,-84.37472069,5305,70,0,0.0,1.3195098963242224
1928,US,42.94502238,-85.07413319,996,8,0,0.0,0.8032128514056225
1929,US,44.35486835,-83.63484895,360,17,0,0.0,4.722222222222221
1930,US,46.20974132,-88.53136251,524,28,0,0.0,5.343511450381679
1931,US,43.64060976,-84.84664923,1289,15,0,0.0,1.1636927851047325
1932,US,42.24807035,-84.42258681,2302,75,0,0.0,3.258036490008688
1933,US,42.24542231,-85.53038622,5787,121,0,0.0,2.090893381717643
1934,US,44.68512729,-85.09085699,173,4,0,0.0,2.3121387283237
1935,US,43.03197711,-85.54934642,18152,199,0,0.0,1.0962979286029089
1936,US,47.63197653,-88.41434263,24,1,0,0.0,4.166666666666667
1937,US,43.99050893,-85.802173,90,1,0,0.0,1.1111111111111112
1938,US,43.09052506,-83.22153148,1097,39,0,0.0,3.555150410209663
1939,US,44.94430054,-85.80150326,182,2,0,0.0,1.0989010989010992
1940,US,41.89475156,-84.06603727,1325,20,0,0.0,1.509433962264151
1941,US,42.60302282,-83.91297209,2664,36,0,0.0,1.351351351351351
1942,US,46.47227431,-85.54471223,122,0,0,0.0,0.0
1943,US,46.07028979,-85.04980537,183,0,0,0.0,0.0
1944,US,42.69158356,-82.92752801,21713,1108,0,0.0,5.102933726339059
1945,US,44.33352407,-86.05626916,184,4,0,0.0,2.1739130434782608
1946,US,46.4338914,-87.64043701,1444,18,0,0.0,1.2465373961218835
1947,US,43.99509218,-86.24988902,332,5,0,0.0,1.5060240963855422
1948,US,43.64064262,-85.32463223,725,4,0,0.0,0.5517241379310345
1949,US,45.58038692,-87.55370409,875,7,0,0.0,0.8
1950,US,,,7457,75,0,0.0,1.005766393992222
1951,US,43.64330771,-84.38804374,1380,14,0,0.0,1.0144927536231885
1952,US,44.33772443,-85.09256478,131,1,0,0.0,0.7633587786259542
1953,US,41.92734151,-83.53749864,2492,44,0,0.0,1.7656500802568218
1954,US,43.31082541,-85.15252824,918,13,0,0.0,1.4161220043572984
1955,US,45.0275929,-84.12696227,44,0,0,0.0,0.0
1956,US,43.29123859,-86.15176712,3159,86,0,0.0,2.722380500158278
1957,US,43.554373999999996,-85.80070107,827,4,0,0.0,0.4836759371221282
1958,US,42.66090111,-83.38595416,28831,1247,0,0.0,4.325205507960182
1959,US,43.64124435,-86.26726673,742,6,0,0.0,0.8086253369272237
1960,US,44.33481032,-84.12725175,167,5,0,0.0,2.9940119760479043
1961,US,46.665226200000006,-89.31390481,183,1,0,0.0,0.5464480874316939
1962,US,43.98992088,-85.32566756,244,1,0,0.0,0.4098360655737705
1963,US,44.68192279,-84.12939244,67,2,0,0.0,2.985074626865672
1964,US,45.02085831,-84.59898295,338,12,0,0.0,3.5502958579881656
1965,US,42.95996803,-85.9969107,6730,83,0,0.0,1.2332838038632987
1966,US,,,416,4,0,0.0,0.9615384615384616
1967,US,45.34018577,-83.91498656,96,1,0,0.0,1.0416666666666667
1968,US,44.33473082,-84.61067651,251,6,0,0.0,2.3904382470119523
1969,US,43.33433923,-84.05131209999998,4747,159,0,0.0,3.3494838845586687
1970,US,43.42406072,-82.82055898,291,7,0,0.0,2.405498281786941
1971,US,46.19235734,-86.19972234,120,1,0,0.0,0.8333333333333334
1972,US,42.95392800000001,-84.14585902,905,35,0,0.0,3.867403314917127
1973,US,42.92655373,-82.67937954,2006,66,0,0.0,3.2901296111665004
1974,US,41.91441767,-85.52797979,1552,25,0,0.0,1.6108247422680413
1975,US,43.46606813,-83.41897025,842,37,0,0.0,4.394299287410926
1976,US,,,18,0,0,0.0,0.0
1977,US,42.25190229,-86.01939087,1415,20,0,0.0,1.413427561837456
1978,US,42.253105,-83.83853204,6227,119,0,0.0,1.9110325999678817
1979,US,42.28098405,-83.281255,44421,3074,0,0.0,6.9201503793250945
1980,US,44.33853602,-85.57712739,232,4,0,0.0,1.7241379310344829
1981,US,46.60962049,-93.41168259999999,274,5,0,0.0,1.8248175182481752
1982,US,45.27476015,-93.24604565,11103,165,0,0.0,1.4860848419346122
1983,US,46.93479392,-95.67158144,814,4,0,0.0,0.4914004914004914
1984,US,47.97373527,-94.93732139,1116,13,0,0.0,1.1648745519713262
1985,US,45.69804958,-93.99514135,1327,16,0,0.0,1.205727204220045
1986,US,45.42712824,-96.41403739,195,1,0,0.0,0.5128205128205128
1987,US,44.03554215,-94.06699781,2335,7,0,0.0,0.2997858672376873
1988,US,44.24205652,-94.72562874,462,4,0,0.0,0.8658008658008658
1989,US,46.59180601,-92.67601019,699,3,0,0.0,0.4291845493562232
1990,US,44.82017001,-93.80099179999999,2130,9,0,0.0,0.4225352112676056
1991,US,46.95043611,-94.32603968,576,5,0,0.0,0.8680555555555556
1992,US,45.02343421,-95.56403693,515,3,0,0.0,0.5825242718446602
1993,US,45.5021011,-92.90861945,1505,2,0,0.0,0.132890365448505
1994,US,46.89289518,-96.48761922,2934,46,0,0.0,1.5678254942058625
1995,US,47.57992111,-95.37790562,187,1,0,0.0,0.5347593582887701
1996,US,47.90504893,-90.52629546,32,0,0,0.0,0.0
1997,US,44.00715262,-95.18138802,340,0,0,0.0,0.0
1998,US,46.48096553,-94.06755609,1503,22,0,0.0,1.4637391882900863
1999,US,44.67172617,-93.06299363,11664,142,0,0.0,1.2174211248285325
2000,US,44.02238415,-92.86244324,473,0,0,0.0,0.0
2001,US,45.93348491,-95.45335469,993,8,0,0.0,0.8056394763343404
2002,US,43.67381499,-93.94787458,285,0,0,0.0,0.0
2003,US,43.67394126,-92.08980382,325,0,0,0.0,0.0
2004,US,43.67385583,-93.34884422,811,5,0,0.0,0.6165228113440198
2005,US,44.40849741,-92.72341949999999,888,15,0,0.0,1.6891891891891893
2006,US,45.93424769,-96.01139609,126,5,0,0.0,3.968253968253968
2007,US,45.00761521,-93.47694895,39724,1012,0,0.0,2.5475782902023965
2008,US,43.67129565,-91.49143057,303,2,0,0.0,0.6600660066006601
2009,US,47.10778564,-94.91693868,561,7,0,0.0,1.2477718360071302
2010,US,45.56181234,-93.29487636,750,8,0,0.0,1.0666666666666669
2011,US,47.51009045,-93.63092229,953,17,0,0.0,1.7838405036726128
2012,US,43.67423373,-95.15398258,261,1,0,0.0,0.3831417624521073
2013,US,45.9459309,-93.29275192,267,10,0,0.0,3.7453183520599245
2014,US,45.1526059,-95.00586446,2038,5,0,0.0,0.24533856722276745
2015,US,48.77754106,-96.78317184,91,1,0,0.0,1.0989010989010992
2016,US,48.24539665,-93.78352843,197,5,0,0.0,2.538071065989848
2017,US,44.9973857,-96.17488219,168,3,0,0.0,1.7857142857142858
2018,US,47.64270764,-91.44557998,158,0,0,0.0,0.0
2019,US,48.77217001,-94.90274472,57,1,0,0.0,1.7543859649122806
2020,US,44.37136597,-93.72844721,754,6,0,0.0,0.7957559681697612
2021,US,44.41311883,-96.26688165,219,1,0,0.0,0.45662100456620996
2022,US,44.41327865,-95.83806103,1143,6,0,0.0,0.5249343832020997
2023,US,47.32557075,-95.80921485,146,2,0,0.0,1.3698630136986298
2024,US,48.35825983,-96.37017407,224,1,0,0.0,0.44642857142857145
2025,US,43.67429718,-94.55099908,673,18,0,0.0,2.674591381872214
2026,US,44.82367677,-94.27287017,723,4,0,0.0,0.5532503457814661
2027,US,45.12328869,-94.52839455,423,4,0,0.0,0.9456264775413712
2028,US,45.93705297,-93.63236823,606,21,0,0.0,3.4653465346534653
2029,US,46.01265363,-94.27341528,1035,10,0,0.0,0.966183574879227
2030,US,43.67142874,-92.75234549,1621,21,0,0.0,1.295496607032696
2031,US,44.02216709,-95.76328482,331,3,0,0.0,0.9063444108761328
2032,US,44.35291112,-94.24710352,863,18,0,0.0,2.085747392815759
2033,US,43.67434621,-95.75329576,2527,21,0,0.0,0.8310249307479224
2034,US,47.32628443,-96.45620947,176,4,0,0.0,2.272727272727273
2035,US,44.00374114,-92.40209944,3930,30,0,0.0,0.7633587786259542
2036,US,46.40846929,-95.70835255,1165,8,0,0.0,0.6866952789699571
2037,US,48.06642577,-96.0370814,254,2,0,0.0,0.7874015748031497
2038,US,46.12105238,-92.74070188,688,1,0,0.0,0.14534883720930233
2039,US,44.02301619,-96.25841142,411,17,0,0.0,4.13625304136253
2040,US,47.77372465,-96.40134647,1167,7,0,0.0,0.5998286203941731
2041,US,45.58606667,-95.44451209,195,0,0,0.0,0.0
2042,US,45.01625271,-93.09872295,16524,390,0,0.0,2.3602033405954974
2043,US,47.87197525,-96.09561104,105,2,0,0.0,1.9047619047619049
2044,US,44.40555844,-95.25207021,359,12,0,0.0,3.3426183844011144
2045,US,44.72836381,-94.94553734,328,13,0,0.0,3.963414634146341
2046,US,44.3543376,-93.29658715,1919,13,0,0.0,0.6774361646690985
2047,US,43.67482683,-96.25296832,411,9,0,0.0,2.18978102189781
2048,US,48.77501878,-95.81079919,470,0,0,0.0,0.0
2049,US,44.6490231,-93.53340251,4201,39,0,0.0,0.9283503927636276
2050,US,45.44447208,-93.77617511,2320,26,0,0.0,1.1206896551724137
2051,US,44.5796592,-94.23164924,308,3,0,0.0,0.9740259740259741
2052,US,47.604840700000004,-92.46879855,3835,76,0,0.0,1.9817470664928287
2053,US,45.55192576,-94.61078221,7315,55,0,0.0,0.7518796992481203
2054,US,44.02240351,-93.22627088,917,4,0,0.0,0.4362050163576881
2055,US,45.58613007,-96.00163705,217,1,0,0.0,0.4608294930875576
2056,US,45.2829032,-95.68264092,270,2,0,0.0,0.7407407407407407
2057,US,46.06996226,-94.89785296,1088,9,0,0.0,0.8272058823529411
2058,US,45.77298854,-96.47062949,68,0,0,0.0,0.0
2059,US,,,232,54,0,0.0,23.27586206896552
2060,US,44.28424356,-92.23121312,497,1,0,0.0,0.2012072434607646
2061,US,46.58589171,-94.96968506,348,5,0,0.0,1.4367816091954022
2062,US,44.02211116,-93.58720034,983,10,0,0.0,1.017293997965412
2063,US,45.03864533,-92.88429635,7694,76,0,0.0,0.987782687808682
2064,US,43.97823903,-94.61413846,612,4,0,0.0,0.6535947712418301
2065,US,46.35721532,-96.4684375,170,4,0,0.0,2.3529411764705883
2066,US,43.98772283,-91.78081305,1545,20,0,0.0,1.2944983818770226
2067,US,45.17297924,-93.96234781,3356,16,0,0.0,0.4767580452920143
2068,US,44.71710183,-95.86842453,359,7,0,0.0,1.9498607242339836
2069,US,31.47669768,-91.35326037,1148,46,0,0.0,4.006968641114983
2070,US,34.88084463,-88.57996173,1182,14,0,0.0,1.1844331641285957
2071,US,31.17467303,-90.80501621,440,14,0,0.0,3.1818181818181817
2072,US,33.08658803,-89.57838564,838,27,0,0.0,3.2219570405727924
2073,US,34.81681228,-89.18945516,396,12,0,0.0,3.0303030303030303
2074,US,33.79696941,-90.87372121,2103,81,0,0.0,3.8516405135520686
2075,US,33.93683395,-89.33686647,648,13,0,0.0,2.0061728395061733
2076,US,33.44834567,-89.91994479,552,12,0,0.0,2.1739130434782608
2077,US,33.91983202,-88.9481545,890,31,0,0.0,3.4831460674157304
2078,US,33.34598242,-89.24809382,226,7,0,0.0,3.0973451327433628
2079,US,31.97061673,-90.90702196,548,16,0,0.0,2.9197080291970803
2080,US,32.04158545,-88.68896219999998,812,53,0,0.0,6.527093596059113
2081,US,33.65358105,-88.77784255,748,23,0,0.0,3.074866310160428
2082,US,34.22772299,-90.60415045,1305,37,0,0.0,2.835249042145594
2083,US,31.86977774,-90.44565118,1427,38,0,0.0,2.6629292221443586
2084,US,31.63225413,-89.55389939,1043,31,0,0.0,2.972195589645254
2085,US,34.87625235,-89.99091418,7916,82,0,0.0,1.035876705406771
2086,US,31.18961454,-89.25832496,3230,81,0,0.0,2.5077399380804954
2087,US,31.47786634,-90.89672989,260,3,0,0.0,1.1538461538461535
2088,US,30.86259065,-88.64436789,1068,21,0,0.0,1.9662921348314608
2089,US,31.21444233,-88.63922281,503,18,0,0.0,3.5785288270377733
2090,US,33.77036166,-89.80245083,1262,42,0,0.0,3.328050713153724
2091,US,30.41830223,-89.48851033,933,32,0,0.0,3.429796355841372
2092,US,30.51359752,-89.12467576,5868,91,0,0.0,1.550783912747103
2093,US,32.2656285,-90.44435448,8362,181,0,0.0,2.164553934465439
2094,US,33.12345854,-90.08923538,1160,60,0,0.0,5.172413793103448
2095,US,33.12825718,-90.52252707,480,18,0,0.0,3.75
2096,US,32.72531359,-90.97392828,107,4,0,0.0,3.7383177570093458
2097,US,34.27993475,-88.3606733,1239,29,0,0.0,2.340597255851493
2098,US,30.54020656,-88.64184064,5184,100,0,0.0,1.9290123456790125
2099,US,32.01922104,-89.11786866,724,19,0,0.0,2.624309392265193
2100,US,31.73397872,-91.03764977,288,11,0,0.0,3.8194444444444446
2101,US,31.56884708,-89.82670990000004,454,13,0,0.0,2.8634361233480177
2102,US,31.62257767,-89.16896899999998,3082,84,0,0.0,2.7255029201817003
2103,US,32.75462946,-88.64105766,341,15,0,0.0,4.3988269794721395
2104,US,34.35687874,-89.48490961,2658,43,0,0.0,1.617757712565839
2105,US,31.20572971,-89.5077704,2451,41,0,0.0,1.6727866177070585
2106,US,32.40419769,-88.66229662,2749,135,0,0.0,4.910876682429975
2107,US,31.55147224,-90.10841127,589,14,0,0.0,2.3769100169779285
2108,US,32.7536828,-89.52402044,1195,42,0,0.0,3.514644351464435
2109,US,34.291877500000005,-88.68149954,3888,84,0,0.0,2.1604938271604937
2110,US,33.55545125,-90.29900733,1802,88,0,0.0,4.8834628190899005
2111,US,31.53288662,-90.45391915,1504,61,0,0.0,4.055851063829787
2112,US,33.47386518,-88.44191529999998,1941,62,0,0.0,3.194229778464709
2113,US,32.63389156,-90.03513564,3986,94,0,0.0,2.358253888610136
2114,US,31.23132643,-89.8209217,991,46,0,0.0,4.641775983854691
2115,US,34.76216286,-89.50299462,1639,34,0,0.0,2.074435631482612
2116,US,33.89236763,-88.4808438,1629,75,0,0.0,4.6040515653775325
2117,US,33.49419589,-89.61729103,600,23,0,0.0,3.8333333333333335
2118,US,32.75339664,-89.11726492,1929,111,0,0.0,5.754276827371696
2119,US,32.40021118,-89.11843336,901,28,0,0.0,3.107658157602664
2120,US,33.11009499,-88.56949061,615,17,0,0.0,2.7642276422764227
2121,US,33.42491685,-88.87905132,2117,57,0,0.0,2.6924893717524805
2122,US,34.36398677,-89.95064249,1789,41,0,0.0,2.2917831190609284
2123,US,30.77090935,-89.58677275,1251,62,0,0.0,4.95603517186251
2124,US,31.17161885,-88.99281835,553,23,0,0.0,4.159132007233273
2125,US,31.17507789,-90.40392572,1442,56,0,0.0,3.8834951456310685
2126,US,34.226046000000004,-89.03636807,1619,21,0,0.0,1.2970969734403952
2127,US,34.61810501,-88.51986294,1157,20,0,0.0,1.728608470181504
2128,US,34.25157572,-90.28908,431,7,0,0.0,1.6241299303944317
2129,US,32.26469147,-89.94537876,4309,88,0,0.0,2.042237177999536
2130,US,32.406704100000006,-89.53789439,1313,29,0,0.0,2.2086824067022093
2131,US,32.88149103,-90.81595379999999,293,15,0,0.0,5.119453924914676
2132,US,31.91282117,-89.91716179,1286,50,0,0.0,3.888024883359253
2133,US,32.01744532,-89.50644846,630,16,0,0.0,2.5396825396825395
2134,US,30.79187949,-89.11547539,531,14,0,0.0,2.6365348399246704
2135,US,33.60192578,-90.58882684,1711,52,0,0.0,3.0391583869082406
2136,US,33.95339918,-90.1729398,892,26,0,0.0,2.914798206278027
2137,US,34.65133709,-89.94485778,1330,39,0,0.0,2.9323308270676693
2138,US,34.76872156,-88.90988194,1009,25,0,0.0,2.4777006937561943
2139,US,34.74023475,-88.23917219,872,41,0,0.0,4.701834862385321
2140,US,34.64967704,-90.37481167,549,17,0,0.0,3.0965391621129332
2141,US,,,0,0,0,,
2142,US,34.49162015,-89.00776006,1325,25,0,0.0,1.8867924528301887
2143,US,31.14971548,-90.10446654,669,27,0,0.0,4.035874439461884
2144,US,32.35810271,-90.83352619,1600,56,0,0.0,3.5
2145,US,33.28392041,-90.94196237,2751,104,0,0.0,3.7804434750999643
2146,US,31.64135687,-88.69573913,1059,22,0,0.0,2.077431539187913
2147,US,33.61300486,-89.28392912,388,13,0,0.0,3.3505154639175267
2148,US,31.16078225,-91.31018819,350,21,0,0.0,6.0
2149,US,33.08747908,-89.03391385,911,22,0,0.0,2.4149286498353457
2150,US,34.02824175,-89.70762049999998,593,23,0,0.0,3.87858347386172
2151,US,32.77890365,-90.39656148,1323,36,0,0.0,2.7210884353741496
2152,US,40.19058551,-92.60078167,632,0,0,0.0,0.0
2153,US,39.98492163,-94.80163024,501,8,0,0.0,1.5968063872255491
2154,US,40.43238737,-95.42970639,95,1,0,0.0,1.0526315789473684
2155,US,39.215877,-91.84242683,695,10,0,0.0,1.4388489208633093
2156,US,36.70978521,-93.82919888,976,10,0,0.0,1.024590163934426
2157,US,37.50207671,-94.34757022,472,4,0,0.0,0.8474576271186439
2158,US,38.25271289,-94.34113157,283,8,0,0.0,2.826855123674912
2159,US,38.29503305,-93.28756116,531,7,0,0.0,1.3182674199623352
2160,US,37.32449052,-90.02725304,576,3,0,0.0,0.5208333333333334
2161,US,38.99186229,-92.30723575,6850,15,0,0.0,0.21897810218978106
2162,US,39.65816401,-94.80138942,3219,44,0,0.0,1.3668841255048152
2163,US,36.71462476,-90.40421163,1456,8,0,0.0,0.5494505494505495
2164,US,39.65620858,-93.98308093,203,1,0,0.0,0.4926108374384237
2165,US,38.83674754,-91.92186505,1666,7,0,0.0,0.4201680672268908
2166,US,38.02199522,-92.76083747,1763,37,0,0.0,2.098695405558707
2167,US,37.38489388,-89.6843587,3063,55,0,0.0,1.7956252040483187
2168,US,39.42762566,-93.50626255,240,4,0,0.0,1.6666666666666667
2169,US,36.94160441,-90.96051322,201,3,0,0.0,1.492537313432836
2170,US,38.64789422,-94.353399,2351,33,0,0.0,1.4036580178647384
2171,US,37.72391475,-93.85445441,274,4,0,0.0,1.45985401459854
2172,US,39.51499357,-92.9629191,94,0,0,0.0,0.0
2173,US,36.9711783,-93.18537118,2620,17,0,0.0,0.648854961832061
2174,US,40.41040752,-91.73661677,153,2,0,0.0,1.30718954248366
2175,US,39.31132056,-94.41850862,2978,50,0,0.0,1.6789791806581598
2176,US,39.6013098,-94.40465394,594,29,0,0.0,4.882154882154882
2177,US,38.50455671,-92.27860244,3766,26,0,0.0,0.6903876792352629
2178,US,38.844478,-92.80896081,753,4,0,0.0,0.5312084993359893
2179,US,37.97663738,-91.30528104,752,9,0,0.0,1.1968085106382977
2180,US,37.431814,-93.8503345,162,3,0,0.0,1.851851851851852
2181,US,37.681135499999996,-93.02127031,428,2,0,0.0,0.4672897196261682
2182,US,39.96145298,-93.98519678,243,4,0,0.0,1.6460905349794241
2183,US,39.89201062,-94.40476508,381,4,0,0.0,1.0498687664041997
2184,US,37.60663134,-91.50790473,291,4,0,0.0,1.3745704467353952
2185,US,36.9325593,-92.49905109,315,13,0,0.0,4.126984126984127
2186,US,36.27167174,-90.09122243,1257,13,0,0.0,1.0342084327764518
2187,US,38.41127108,-91.07522826,3137,50,0,0.0,1.5938795027095949
2188,US,38.43947277,-91.50847147,309,24,0,0.0,7.766990291262137
2189,US,40.21097916,-94.40944419,218,10,0,0.0,4.587155963302751
2190,US,37.2575872,-93.34230916,10106,147,0,0.0,1.4545814367702354
2191,US,40.11406587,-93.56509276,305,11,0,0.0,3.60655737704918
2192,US,40.35570088,-93.99222144,208,1,0,0.0,0.4807692307692308
2193,US,38.38482826,-93.79293734,508,8,0,0.0,1.5748031496062993
2194,US,37.94163617,-93.3203037,266,4,0,0.0,1.5037593984962403
2195,US,40.09799248,-95.21638879999999,139,1,0,0.0,0.7194244604316546
2196,US,39.1435761,-92.69756691,298,2,0,0.0,0.6711409395973155
2197,US,36.77383887,-91.88683935,1318,14,0,0.0,1.0622154779969648
2198,US,37.55487945,-90.7735296,126,0,0,0.0,0.0
2199,US,39.01002188,-94.34724536,11224,144,0,0.0,1.2829650748396293
2200,US,37.20351921,-94.34050458,5809,81,0,0.0,1.3943880185918405
2201,US,38.25926778,-90.53870896,6478,90,0,0.0,1.3893176906452611
2202,US,38.74719601,-93.80691168,1693,10,0,0.0,0.5906674542232723
2203,US,39.0997,-94.5786,16159,224,0,0.0,1.3862243950739526
2204,US,40.12699751,-92.14780832,73,1,0,0.0,1.3698630136986298
2205,US,37.65896829,-92.5888493,1319,25,0,0.0,1.8953752843062923
2206,US,39.06986886,-93.78076396,990,26,0,0.0,2.6262626262626263
2207,US,37.10626634,-93.83293097,1284,25,0,0.0,1.947040498442368
2208,US,40.09673161,-91.72070156,255,2,0,0.0,0.7843137254901961
2209,US,39.05345619,-90.95588181,1406,5,0,0.0,0.35561877667140823
2210,US,39.87001769,-93.10704106,185,7,0,0.0,3.783783783783784
2211,US,39.78110272,-93.54645978,594,9,0,0.0,1.5151515151515151
2212,US,39.83049768,-92.56453089,285,1,0,0.0,0.3508771929824561
2213,US,37.47865134,-90.34671429999999,560,3,0,0.0,0.5357142857142857
2214,US,38.16193985,-91.92249662,236,1,0,0.0,0.42372881355932196
2215,US,39.80601912,-91.62203062,1101,14,0,0.0,1.2715712988192551
2216,US,36.62869595,-94.34867205,1271,13,0,0.0,1.022816679779701
2217,US,40.42212303,-93.56829590000001,39,0,0,0.0,0.0
2218,US,38.21450288,-92.42610898,1031,18,0,0.0,1.7458777885548011
2219,US,36.82516239,-89.29505753,500,6,0,0.0,1.2
2220,US,38.63571781,-92.57976951,770,12,0,0.0,1.5584415584415583
2221,US,39.49593978,-92.00043978,206,2,0,0.0,0.9708737864077671
2222,US,38.94022054,-91.47000721,210,2,0,0.0,0.9523809523809524
2223,US,38.4181765,-92.88791859,791,8,0,0.0,1.011378002528445
2224,US,36.59666326,-89.66070007,874,23,0,0.0,2.631578947368421
2225,US,36.90519407,-94.3394104,2257,22,0,0.0,0.9747452370403191
2226,US,40.36079813,-94.88133008,1382,11,0,0.0,0.7959479015918958
2227,US,36.68710164,-91.4033755,265,0,0,0.0,0.0
2228,US,38.46036182,-91.8613635,615,3,0,0.0,0.4878048780487805
2229,US,36.64916339,-92.44459066,232,1,0,0.0,0.4310344827586207
2230,US,36.2130572,-89.78742322,797,14,0,0.0,1.7565872020075282
2231,US,37.70660776,-89.82741088,931,8,0,0.0,0.8592910848549946
2232,US,38.72798918,-93.28471706,1948,24,0,0.0,1.2320328542094456
2233,US,37.87736118,-91.79351727,988,30,0,0.0,3.0364372469635628
2234,US,39.34310674,-91.16980779,431,8,0,0.0,1.8561484918793505
2235,US,39.38154439,-94.77068479,1130,13,0,0.0,1.1504424778761062
2236,US,37.616229600000004,-93.39828174,1112,11,0,0.0,0.9892086330935252
2237,US,37.82462075,-92.20783203,1118,11,0,0.0,0.9838998211091234
2238,US,40.47942497,-93.02042674,65,1,0,0.0,1.5384615384615383
2239,US,39.52817427,-91.51838643,235,0,0,0.0,0.0
2240,US,39.44007257,-92.49713740000001,740,3,0,0.0,0.40540540540540543
2241,US,39.353746799999996,-93.98905745,365,2,0,0.0,0.547945205479452
2242,US,37.36085952,-90.97009925,100,1,0,0.0,1.0
2243,US,36.65460667,-90.85990261,310,5,0,0.0,1.6129032258064515
2244,US,39.13734288,-93.20259964,1081,11,0,0.0,1.0175763182238668
2245,US,40.46921489,-92.52311943,64,0,0,0.0,0.0
2246,US,40.45214695,-92.14709064,88,1,0,0.0,1.1363636363636365
2247,US,37.05588075,-89.56474493,1645,29,0,0.0,1.762917933130699
2248,US,37.15772072,-91.40190382,283,6,0,0.0,2.120141342756184
2249,US,39.79742518,-92.07634971,116,1,0,0.0,0.8620689655172413
2250,US,38.77875681,-90.66662425,12430,157,0,0.0,1.2630732099758648
2251,US,38.03699437,-93.77631447,151,1,0,0.0,0.6622516556291391
2252,US,37.81214171,-90.47598685,3285,30,0,0.0,0.9132420091324199
2253,US,38.63770039999999,-90.4458375,33920,895,0,0.0,2.6385613207547167
2254,US,38.63555736,-90.24349225,9207,225,0,0.0,2.443792766373412
2255,US,37.89090059,-90.1949941,547,2,0,0.0,0.3656307129798903
2256,US,36.85571651,-89.9444155,993,15,0,0.0,1.5105740181268883
2257,US,36.75000327,-93.45256475,804,11,0,0.0,1.3681592039800996
2258,US,40.2099105,-93.11150106,406,3,0,0.0,0.7389162561576355
2259,US,36.65465345,-93.04075153,1974,36,0,0.0,1.82370820668693
2260,US,37.31728859,-91.96564727,678,3,0,0.0,0.4424778761061947
2261,US,,,0,0,0,,
2262,US,37.8457799,-94.34127305,403,3,0,0.0,0.7444168734491315
2263,US,38.76529479,-91.16124662,710,2,0,0.0,0.28169014084507044
2264,US,37.96130078,-90.87948158,795,20,0,0.0,2.5157232704402515
2265,US,37.11303869,-90.46001416,346,3,0,0.0,0.8670520231213873
2266,US,37.2813734,-92.876329,1307,20,0,0.0,1.530221882172915
2267,US,40.47945588,-94.42328751,38,0,0,0.0,0.0
2268,US,37.27029221,-92.46914488,635,9,0,0.0,1.4173228346456692
2269,US,45.13434354,-112.89846940000001,318,1,0,0.0,0.31446540880503143
2270,US,45.42335905,-107.492347,1491,40,0,0.0,2.6827632461435282
2271,US,48.43175214,-108.9582723,398,8,0,0.0,2.010050251256281
2272,US,46.33277565,-111.49558130000001,96,0,0,0.0,0.0
2273,US,45.22850116,-109.0274047,292,1,0,0.0,0.3424657534246575
2274,US,45.5197966,-104.53955359999999,84,2,0,0.0,2.380952380952381
2275,US,47.30797024,-111.3467922,2648,16,0,0.0,0.6042296072507553
2276,US,47.88084126,-110.4353362,134,0,0,0.0,0.0
2277,US,46.25319932,-105.57375259999998,400,5,0,0.0,1.25
2278,US,48.78420029,-105.54763429999998,55,3,0,0.0,5.454545454545454
2279,US,47.26584855,-104.89444170000002,320,4,0,0.0,1.25
2280,US,46.05953325,-113.073353,502,6,0,0.0,1.195219123505976
2281,US,46.33478338,-104.41835649999999,98,0,0,0.0,0.0
2282,US,47.26331584,-109.2245206,277,2,0,0.0,0.7220216606498195
2283,US,48.29575866,-114.05205690000001,3864,27,0,0.0,0.6987577639751553
2284,US,45.54486106,-111.1692571,4057,9,0,0.0,0.2218387971407444
2285,US,47.27545948,-107.0002351,31,0,0,0.0,0.0
2286,US,48.70513576,-112.9934235,1101,16,0,0.0,1.4532243415077202
2287,US,46.3816474,-109.17685220000001,16,0,0,0.0,0.0
2288,US,46.40605220000001,-113.4414186,81,0,0,0.0,0.0
2289,US,48.62879827,-110.1129252,980,20,0,0.0,2.0408163265306123
2290,US,46.14907081,-112.094396,211,0,0,0.0,0.0
2291,US,47.04581276,-110.26606880000001,19,0,0,0.0,0.0
2292,US,47.64514965,-114.0898013,676,7,0,0.0,1.0355029585798816
2293,US,47.12610041,-112.39469799999999,1264,7,0,0.0,0.5537974683544303
2294,US,48.56084317,-111.02430700000001,39,0,0,0.0,0.0
2295,US,48.54265777,-115.4046155,355,6,0,0.0,1.6901408450704225
2296,US,45.30080065,-111.9173017,232,1,0,0.0,0.4310344827586207
2297,US,47.64469406,-105.79449939999999,71,0,0,0.0,0.0
